Designator,Mid X,Mid Y,Rotation,Layer
BT1,203.91,-104.77,0.0,top
C0.1ΜF2,199.25,-106.5,0.0,top
C0.1ΜF3,199.25,-109.65,0.0,top
C470ΜF1,199.5,-96.75,90.0,top
D1,173.42,-115.0,0.0,top
D2,173.42,-121.0,0.0,top
D3,206.0,-116.92,90.0,top
D4,212.5,-117.42,90.0,top
J1,207.0,-96.27,0.0,top
R4.8,207.69,-128.5,180.0,top
SW2,171.495,-128.1575,180.0,top
U1,183.485,-102.873,180.0,top
U2,192.075,-123.88,0.0,top
U3,191.23,-94.5,0.0,bottom
U4,210.9,-105.175,270.0,top
