Designator,Mid X,Mid Y,Rotation,Layer
BT1,158.475,-121.415,0.0,top
C0.1ΜF2,168.185,-119.425,0.0,top
C0.1ΜF3,168.185,-122.575,0.0,top
C470ΜF1,134.097349,-90.5,0.0,top
D1,163.135,-102.975,0.0,top
D2,163.135,-107.225,0.0,top
D3,163.135,-111.475,0.0,top
D4,163.135,-115.725,0.0,top
J1,163.065,-121.415,0.0,top
R4.8,143.935,-124.565,0.0,top
SW2,166.255,-92.3325,0.0,top
U1,140.38,-111.824,0.0,top
U2,151.05,-92.725,0.0,top
U3,130.0,-102.5,270.0,bottom
U4,133.975,-112.905,270.0,top
